,Country Code,Year,Country Name,"Population, Total",Population Growth (Annual %),"Life Expectancy At Birth, Total (Years)","Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)",Prevalence Of Undernourishment (% Of Population),Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Domestic General Government Health Expenditure (% Of Gdp),Lifetime Risk Of Maternal Death (%),"Mortality Rate, Neonatal (Per 1,000 Live Births)"
2790,KAZ,2011,Kazakhstan,16557201.0,1.431506409,68.98,30.6586,2.7,3497.0,29.83911133,1.87668819,0.052055305,10.1
2791,KAZ,2011,Kazakhstan,16557201.0,1.431506409,68.98,30.6586,2.7,3497.0,29.83911133,1.87668819,0.052055305,10.1
2792,KAZ,2012,Kazakhstan,16792089.0,1.408676972,69.61,31.31,2.5,3567.0,31.94654274,2.070063166,0.047538251,8.6
2793,KAZ,2012,Kazakhstan,16792089.0,1.408676972,69.61,31.31,2.5,3567.0,31.94654274,2.070063166,0.047538251,8.6
2794,KAZ,2012,Kazakhstan,16792089.0,1.408676972,69.61,31.31,2.5,3567.0,31.94654274,2.070063166,0.047538251,8.6
2795,KAZ,2012,Kazakhstan,16792089.0,1.408676972,69.61,31.31,2.5,3567.0,31.94654274,2.070063166,0.047538251,8.6
2796,KAZ,2013,Kazakhstan,17035550.0,1.439445441,70.45,30.998,2.5,2114.0,35.07064438,1.854569465,0.041630323,7.3
2797,KAZ,2013,Kazakhstan,17035550.0,1.439445441,70.45,30.998,2.5,2114.0,35.07064438,1.854569465,0.041630323,7.3
2798,KAZ,2013,Kazakhstan,17035550.0,1.439445441,70.45,30.998,2.5,2114.0,35.07064438,1.854569465,0.041630323,7.3
2799,KAZ,2013,Kazakhstan,17035550.0,1.439445441,70.45,30.998,2.5,2114.0,35.07064438,1.854569465,0.041630323,7.3
2800,KAZ,2014,Kazakhstan,17288285.0,1.472676743,71.62,30.686,2.5,2219.0,30.91367531,1.868527941,0.037175331,6.3
2801,KAZ,2014,Kazakhstan,17288285.0,1.472676743,71.62,30.686,2.5,2219.0,30.91367531,1.868527941,0.037175331,6.3
2802,KAZ,2014,Kazakhstan,17288285.0,1.472676743,71.62,30.686,2.5,2219.0,30.91367531,1.868527941,0.037175331,6.3
2803,KAZ,2014,Kazakhstan,17288285.0,1.472676743,71.62,30.686,2.5,2219.0,30.91367531,1.868527941,0.037175331,6.3
2804,KAZ,2015,Kazakhstan,17542806.0,1.461484685,72.0,30.374,2.5,2263.0,36.68350983,1.926495694,0.034216892,5.6
2805,KAZ,2015,Kazakhstan,17542806.0,1.461484685,72.0,30.374,2.5,2263.0,36.68350983,1.926495694,0.034216892,5.6
2806,KAZ,2015,Kazakhstan,17542806.0,1.461484685,72.0,30.374,2.5,2263.0,36.68350983,1.926495694,0.034216892,5.6
2807,KAZ,2015,Kazakhstan,17542806.0,1.461484685,72.0,30.374,2.5,2263.0,36.68350983,1.926495694,0.034216892,5.6
