,Country Code,Year,Country Name,Completeness Of Death Registration With Cause-Of-Death Information (%),Completeness Of Birth Registration (%),"Population, Total",Population Growth (Annual %),"Life Expectancy At Birth, Total (Years)","Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)",Prevalence Of Undernourishment (% Of Population),International Migrant Stock (% Of Population),Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Out-Of-Pocket Expenditure (% Of Current Health Expenditure),Domestic General Government Health Expenditure (% Of Gdp),Lifetime Risk Of Maternal Death (%),People Using Safely Managed Drinking Water Services (% Of Population),Demand For Family Planning Satisfied By Modern Methods (% Of Married Women With Demand For Family Planning),"Mortality Rate, Neonatal (Per 1,000 Live Births)","Mortality From Cvd, Cancer, Diabetes Or Crd Between Exact Ages 30 And 70 (%)","Mortality Rate, Under-5 (Per 1,000 Live Births)"
162,AFG,2005,Afghanistan,,,25654277.0,3.6827317969999998,58.29,138.4284,33.2,0.35778764799999996,2166139.0,78.97008514,78.97008657,0.529184099,7.810410805,,,54.3,34.1,107.9
163,AFG,2005,Afghanistan,,,25654277.0,3.6827317969999998,58.29,138.4284,33.2,0.35778764799999996,2166139.0,78.97008514,78.97008657,0.529184099,7.810410805,,,54.3,34.1,107.9
164,AFG,2005,Afghanistan,,,25654277.0,3.6827317969999998,58.29,138.4284,33.2,0.35778764799999996,2166139.0,78.97008514,78.97008657,0.529184099,7.810410805,,,54.3,34.1,107.9
165,AFG,2005,Afghanistan,,,25654277.0,3.6827317969999998,58.29,138.4284,33.2,0.35778764799999996,2166139.0,78.97008514,78.97008657,0.529184099,7.810410805,,,54.3,34.1,107.9
166,AFG,2005,Afghanistan,,,25654277.0,3.6827317969999998,58.29,138.4284,33.2,0.35778764799999996,2166139.0,78.97008514,78.97008657,0.529184099,7.810410805,,,54.3,34.1,107.9
167,AFG,2005,Afghanistan,,,25654277.0,3.6827317969999998,58.29,138.4284,33.2,0.35778764799999996,2166139.0,78.97008514,78.97008657,0.529184099,7.810410805,,,54.3,34.1,107.9
168,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
169,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
170,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
171,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
172,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
173,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
174,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
175,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
176,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
177,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
178,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
179,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
180,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
181,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
182,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
183,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
184,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
185,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
186,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
187,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
188,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
189,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
190,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
191,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
192,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
193,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
194,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
195,AFG,2006,Afghanistan,,,26433049.0,2.9904780939999998,58.826,135.7602,30.1,,2107510.0,76.82497406,76.82497501,0.49784001899999997,7.581440089,,,52.9,,103.7
196,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
197,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
198,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
199,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
200,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
201,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
202,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
203,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
204,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
205,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
206,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
207,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
208,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
209,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
210,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
211,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
212,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
213,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
214,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
215,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
216,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
217,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
218,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
219,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
220,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
221,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
222,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
223,AFG,2007,Afghanistan,,,27100536.0,2.493842299,59.375,133.092,27.0,,3057655.0,78.16999054,78.16998959,0.559947547,7.268972908999999,,,51.5,,99.5
224,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
225,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
226,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
227,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
228,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
229,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
230,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
231,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
232,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
233,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
234,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
235,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
236,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
237,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
238,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
239,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
240,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
241,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
242,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
243,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
244,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
245,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
246,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
247,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
248,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
249,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
250,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
251,AFG,2008,Afghanistan,,,27722276.0,2.268277145,59.93,126.633,24.5,,2833116.0,75.40338898,75.40338635,0.627799798,6.827596655,,,50.1,,95.4
252,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
253,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
254,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
255,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
256,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
257,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
258,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
259,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
260,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
261,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
262,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
263,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
264,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
265,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
266,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
267,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
268,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
269,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
270,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
271,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
272,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
273,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
274,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
275,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
276,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
277,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
278,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
279,AFG,2009,Afghanistan,,,28394813.0,2.3970209909999998,60.483999999999995,120.17399999999999,22.9,,2887114.0,72.77924347,72.77924418,0.531903515,6.443580573999999,,,48.6,,91.4
280,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
281,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
282,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
283,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
284,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
285,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
286,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
287,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
288,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
289,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
290,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
291,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
292,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
293,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
294,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
295,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
296,AFG,2010,Afghanistan,,,29185507.0,2.74657628,61.028,113.715,22.1,0.365657832,3054699.0,78.9966507,78.99665236,0.46915733299999995,6.039311292000001,,,47.2,31.7,87.6
